distance year jd planet number
1.422844000000000053e-01 2.387920000000000073e+03 2.593229214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.442469000000000112e-01 2.387922999999999774e+03 2.593230214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.465907999999999933e-01 2.387925000000000182e+03 2.593231214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.492978000000000083e-01 2.387927999999999884e+03 2.593232214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.523483999999999949e-01 2.387931000000000040e+03 2.593233214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.557221000000000022e-01 2.387932999999999993e+03 2.593234214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.593979000000000090e-01 2.387936000000000149e+03 2.593235214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.655175999999999870e-01 2.387940000000000055e+03 2.593236734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.698641999999999930e-01 2.387943000000000211e+03 2.593237734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.744428000000000090e-01 2.387945999999999913e+03 2.593238734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.792351000000000083e-01 2.387949000000000069e+03 2.593239734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.842243000000000075e-01 2.387951000000000022e+03 2.593240734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.893944999999999934e-01 2.387954000000000178e+03 2.593241734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.947309999999999874e-01 2.387956999999999880e+03 2.593242734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.002201999999999871e-01 2.387960000000000036e+03 2.593243734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.058495999999999937e-01 2.387961999999999989e+03 2.593244734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.116078999999999877e-01 2.387965000000000146e+03 2.593245734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.174843999999999944e-01 2.387967999999999847e+03 2.593246734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.234697999999999962e-01 2.387971000000000004e+03 2.593247734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.295551999999999870e-01 2.387972999999999956e+03 2.593248734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.357325999999999866e-01 2.387976000000000113e+03 2.593249734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.419949999999999879e-01 2.387978999999999814e+03 2.593250734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.483354999999999868e-01 2.387981000000000222e+03 2.593251734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.547481999999999802e-01 2.387983999999999924e+03 2.593252734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.612277000000000071e-01 2.387987000000000080e+03 2.593253734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.677687999999999735e-01 2.387989999999999782e+03 2.593254734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.743670000000000275e-01 2.387992000000000189e+03 2.593255734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
2.810181999999999958e-01 2.387994999999999891e+03 2.593256734900000039e+06 5.000000000000000000e+00 1.000000000000000000e+00
