X Y Z velX velY velZ r year
-8.155723254260863753e-01 -2.092325261880582765e+00 -1.680440665045814130e+00 -3.066147237760468835e-03 1.808807058808483900e-02 3.196677702487925234e-04 2.804793049093672774e+00 2.816286999999999807e+03
-7.481942588255332538e-01 -2.383893839082054544e+00 -1.633600704251942481e+00 -3.082250595082715663e-03 1.808395248404836078e-02 3.195959622694669001e-04 2.985196098397106645e+00 2.816385999999999967e+03
-6.644003122195827338e-01 -2.691746133107227656e+00 -1.564597728337318472e+00 -3.098376532437614739e-03 1.807997482056331040e-02 3.195308307551830143e-04 3.183534367883200211e+00 2.816485999999999876e+03
-5.619812363417827639e-01 -3.014524710784105110e+00 -1.469797326347098254e+00 -3.114555015409968194e-03 1.807632404753978586e-02 3.194798177712736666e-04 3.400512655830780773e+00 2.816585999999999785e+03
-4.387344911709044060e-01 -3.349697753694325986e+00 -1.345263630673249722e+00 -3.130788849473122287e-03 1.807303435840210137e-02 3.194418139587675270e-04 3.636302686914275384e+00 2.816686000000000149e+03
-2.925306394051850334e-01 -3.693373025968474277e+00 -1.186894379336671967e+00 -3.147061973637095902e-03 1.807000404658605855e-02 3.194128209373586573e-04 3.890410871828747563e+00 2.816786000000000058e+03
-1.215584791614064963e-01 -4.039773517757748955e+00 -9.906896234531562540e-01 -3.163358009139132388e-03 1.806713857449101027e-02 3.193878718921555030e-04 4.161251310441440587e+00 2.816885000000000218e+03
7.545024655955887005e-02 -4.381035153111293212e+00 -7.530843776149435120e-01 -3.179635186734925800e-03 1.806416489983672310e-02 3.193592467901668237e-04 4.445930479923238643e+00 2.816985000000000127e+03
2.987849376754074249e-01 -4.706645883368766548e+00 -4.715844622427322053e-01 -3.195908722507294353e-03 1.806116243705431848e-02 3.193315929389796090e-04 4.739639207307094537e+00 2.817085000000000036e+03
5.471758872637624282e-01 -5.003380772456770487e+00 -1.455328181322794179e-01 -3.212186459392011532e-03 1.805818034921899060e-02 3.193062786872842909e-04 5.035315323487350447e+00 2.817184999999999945e+03
8.173339271803590211e-01 -5.255674343419607375e+00 2.230480567084930088e-01 -3.228490108845405004e-03 1.805534563876090917e-02 3.192879838924747300e-04 5.323523080460967449e+00 2.817284999999999854e+03
1.103425232455964577e+00 -5.446450069683033135e+00 6.285486534747449783e-01 -3.244831533941798865e-03 1.805274617156785860e-02 3.192763498226966457e-04 5.592534221169837672e+00 2.817385000000000218e+03
1.397088361276971336e+00 -5.558832465671354583e+00 1.061400278183573631e+00 -3.261175857270069440e-03 1.805016880037560792e-02 3.192648399226389114e-04 5.829154726128447095e+00 2.817485000000000127e+03
1.687587314425975427e+00 -5.578099657492000318e+00 1.507889849294940854e+00 -3.277523665632370471e-03 1.804761223149929997e-02 3.192538261771682103e-04 6.019707512025028961e+00 2.817585000000000036e+03
1.962603950481668358e+00 -5.494137448420236325e+00 1.950939223091692654e+00 -3.293857165873481044e-03 1.804496441428996012e-02 3.192409841634481511e-04 6.151709065030423140e+00 2.817684999999999945e+03
2.209485914751674329e+00 -5.303601986781307787e+00 2.371598801538121748e+00 -3.310211635308122485e-03 1.804242253650334762e-02 3.192338399601712799e-04 6.215665927085667342e+00 2.817786000000000058e+03
2.416805418716514886e+00 -5.011311632440304642e+00 2.751224782315452533e+00 -2.103444801914302643e-03 1.822373286966736186e-02 3.206282126631952614e-04 6.206724620296580675e+00 2.817885999999999967e+03
2.576042087777128842e+00 -4.630005456462566116e+00 3.074085138872137080e+00 -2.120091120641109678e-03 1.822346739426590825e-02 3.206645986252205384e-04 6.125597342782727495e+00 2.817985999999999876e+03
2.682550085744684232e+00 -4.178725641786451561e+00 3.329170636101617120e+00 -2.136755762915697795e-03 1.822335072503256104e-02 3.207016767590950036e-04 5.978394439657996884e+00 2.818085999999999785e+03
2.735875324742595982e+00 -3.679947195459002174e+00 3.511256648727676843e+00 -2.153391695929127853e-03 1.822300316211527410e-02 3.207301173446204306e-04 5.775460882660040873e+00 2.818186000000000149e+03
2.739203242906152802e+00 -3.156693252575086817e+00 3.620697627466738400e+00 -2.170003178596195334e-03 1.822243302492914177e-02 3.207535780036406743e-04 5.529683354980096333e+00 2.818286000000000058e+03
2.698437934753370460e+00 -2.630112518381059861e+00 3.662443747973246566e+00 -2.186604677649220570e-03 1.822175185614876430e-02 3.207754247568807412e-04 5.254764823865015089e+00 2.818385999999999967e+03
2.621044968287251642e+00 -2.117653739950004610e+00 3.644632589686895852e+00 -2.203220943299763045e-03 1.822114066733367121e-02 3.208015471532764699e-04 4.963635845014818138e+00 2.818485999999999876e+03
2.515036170588152320e+00 -1.632436072358366852e+00 3.577064289643968831e+00 -2.219882572239659149e-03 1.822085606278475364e-02 3.208351709264768573e-04 4.667509336032402700e+00 2.818585999999999785e+03
2.388098982743460663e+00 -1.183055464847148075e+00 3.469897663625536310e+00 -2.236561843947426458e-03 1.822069525775539545e-02 3.208697265294480874e-04 4.375251624800453598e+00 2.818686000000000149e+03
2.247028408889250262e+00 -7.742567459928707541e-01 3.332704057611890036e+00 -2.253251391584095830e-03 1.822060100471132801e-02 3.209036143079532343e-04 4.093351501483055266e+00 2.818786000000000058e+03
2.097509348526891859e+00 -4.077517941369073751e-01 3.173927758054064796e+00 -2.269919842042166045e-03 1.822033653369330847e-02 3.209314680815116960e-04 3.826176212111208397e+00 2.818885999999999967e+03
1.944011032177282772e+00 -8.306495352320365788e-02 3.000642846121825524e+00 -2.286574870105200115e-03 1.821993649125410245e-02 3.209569302476833626e-04 3.576302024397951307e+00 2.818985999999999876e+03
1.789990437715594185e+00 2.016410531705479237e-01 2.818577238788908090e+00 -2.303243664414996068e-03 1.821961139958613515e-02 3.209837491843865113e-04 3.345011589285737941e+00 2.819085999999999785e+03
1.637982224051545588e+00 4.491035450638268256e-01 2.632198536462949878e+00 -2.319919139102322690e-03 1.821930966509993297e-02 3.210105667041557071e-04 3.132594594877454064e+00 2.819186000000000149e+03
1.489772816006309064e+00 6.624718540127240152e-01 2.444887239930138012e+00 -2.336612123801329929e-03 1.821911904295464221e-02 3.210380628563412782e-04 2.938667319831156366e+00 2.819286000000000058e+03
1.346564050798482404e+00 8.450553142175848409e-01 2.259131508006257505e+00 -2.353280018757563773e-03 1.821873765486815844e-02 3.210592215725614632e-04 2.762431609552864042e+00 2.819385999999999967e+03
1.209038570861091566e+00 1.000093016523072142e+00 2.076676525919005645e+00 -2.369916510344628226e-03 1.821810212002527088e-02 3.210749707830089618e-04 2.602795747044142960e+00 2.819485999999999876e+03
1.077567034267733703e+00 1.130602199240203998e+00 1.898714956746425209e+00 -2.386533275947506742e-03 1.821729541065173277e-02 3.210875182417317116e-04 2.458562696625799848e+00 2.819586999999999989e+03
9.522623253609487914e-01 1.239345043251114831e+00 1.726006805220323681e+00 -2.403147838736492594e-03 1.821643038419426888e-02 3.211003602710485070e-04 2.328492895458308620e+00 2.819686999999999898e+03
8.331000377425178405e-01 1.328781121974313750e+00 1.558992476982845155e+00 -2.419801685855708234e-03 1.821580850313233441e-02 3.211181696869810573e-04 2.211373438904204569e+00 2.819786999999999807e+03
7.199652250282329025e-01 1.401125059815513607e+00 1.397894939817414750e+00 -2.436472827387784444e-03 1.821528979963949954e-02 3.211366868160331063e-04 2.106089176948619635e+00 2.819887000000000171e+03
6.126398660546500397e-01 1.458326286268988081e+00 1.242754086914198641e+00 -2.453148769537641990e-03 1.821478880005335255e-02 3.211540391834882499e-04 2.011586658149357998e+00 2.819987000000000080e+03
5.108677216121341180e-01 1.502100023335691370e+00 1.093498971391118735e+00 -2.469790284243833685e-03 1.821404421250724312e-02 3.211651654516136647e-04 1.926922497020493008e+00 2.820086999999999989e+03
4.143242010700754485e-01 1.533923170600357988e+00 9.499626826964320259e-01 -2.486383862522914632e-03 1.821294844774827212e-02 3.211698452109702242e-04 1.851219580550295785e+00 2.820186000000000149e+03
3.226905897782888499e-01 1.555039596659671508e+00 8.119154293728797489e-01 -2.502958719045572655e-03 1.821169726330330169e-02 3.211720986846677449e-04 1.783671502369391204e+00 2.820286000000000058e+03
2.356638439852322131e-01 1.566524638079972220e+00 6.791061435562520954e-01 -2.519519723869004246e-03 1.821032504703053168e-02 3.211725732948929432e-04 1.723578267236312245e+00 2.820385999999999967e+03
1.529533019452531395e-01 1.569281460542919504e+00 5.512585674972526606e-01 -2.536091165484200428e-03 1.820899457700700386e-02 3.211739345403549968e-04 1.670306864985831696e+00 2.820485999999999876e+03
7.430079581181522896e-02 1.564102982927288332e+00 4.281067765435324635e-01 -2.552650412996535032e-03 1.820757228094034910e-02 3.211734405377033317e-04 1.623334272903398157e+00 2.820585000000000036e+03
-5.606495728372263079e-04 1.551654421979675291e+00 3.093817626905032703e-01 -2.569182904537043507e-03 1.820596275121992222e-02 3.211697232884959917e-04 1.582197470185850996e+00 2.820684999999999945e+03
-7.187514921633626763e-02 1.532482518717547482e+00 1.948176452573760209e-01 -2.585689364388594775e-03 1.820417607112683953e-02 3.211630639971919466e-04 1.546487187840034361e+00 2.820784999999999854e+03
-1.398723916798843836e-01 1.507038335212979030e+00 8.416258780899059377e-02 -2.602169833932524261e-03 1.820221493195706836e-02 3.211532918648522393e-04 1.515853611316892557e+00 2.820885000000000218e+03
