ID,distance,year,jd,planet,number
150747,0.3211136,2055.849,2471943.4117,5.0,1908.0
150777,0.311214,2067.635,2476248.2295,5.0,1909.0
150887,0.3176563,2150.725,2506596.254,5.0,1910.0
150953,0.3066436,2067.592,2476232.4089,5.0,1911.0
151074,0.3140194,2115.067,2493571.8351,5.0,1912.0
151104,0.289159,2067.597,2476234.3501,5.0,1913.0
151157,0.3126099,2150.622,2506558.4213,5.0,1914.0
151205,0.3198454,2067.627,2476245.3853,5.0,1915.0
151292,0.316622,2067.661,2476257.7493,5.0,1916.0
151399,0.2993943,2115.086,2493578.8898,5.0,1917.0
151439,0.3189251,2067.634,2476248.0336,5.0,1918.0
151601,0.2934203,2067.653,2476254.894,5.0,1919.0
151666,0.3053459,2067.598,2476234.9178,5.0,1920.0
151757,0.2881641,2067.608,2476238.2708,5.0,1921.0
151864,0.2991456,2055.784,2471919.5043,5.0,1922.0
151945,0.2932383,2067.595,2476233.7625,5.0,1923.0
152061,0.3217042,2055.858,2471946.5882,5.0,1924.0
152087,0.3010241,2067.655,2476255.7138,5.0,1925.0
152207,0.301224,2067.592,2476232.5336,5.0,1926.0
152291,0.297758,2067.619,2476242.5041,5.0,1927.0
152387,0.2858666,2138.787,2502235.6968,5.0,1928.0
152460,0.2886059,2067.612,2476239.7027,5.0,1929.0
152568,0.2980311,2079.44,2480560.165,5.0,1930.0
152663,0.3207786,2328.554,2571546.2303,5.0,1931.0
152722,0.2922277,2079.448,2480562.8919,5.0,1932.0
152869,0.3062189,2150.624,2506559.358,5.0,1933.0
152921,0.3153413,2150.643,2506566.1809,5.0,1934.0
152996,0.3101276,2150.66,2506572.2392,5.0,1935.0
153075,0.3107252,2115.063,2493570.4339,5.0,1936.0
153117,0.2991856,2079.439,2480559.886,5.0,1937.0
153220,0.3172642,2067.609,2476238.9528,5.0,1938.0
153290,0.2960746,2079.447,2480562.6092,5.0,1939.0
153446,0.3125411,2115.061,2493569.9148,5.0,1940.0
153482,0.3096967,2079.448,2480562.9354,5.0,1941.0
153651,0.3203529,2257.414,2545563.6169,5.0,1942.0
153673,0.3187148,2067.658,2476256.5031,5.0,1943.0
153776,0.3194928,2055.83,2471936.416,5.0,1944.0
153826,0.3206673,2055.788,2471920.9946,5.0,1945.0
153864,0.3082536,2067.59,2476231.836,5.0,1946.0
153922,0.3047866,2150.622,2506558.6755,5.0,1947.0
153993,0.2948984,2067.62,2476242.7825,5.0,1948.0
154120,0.2999079,2115.09,2493580.5288,5.0,1949.0
154146,0.3162159,2257.378,2545550.3922,5.0,1950.0
154170,0.316429,2067.62,2476242.7302,5.0,1951.0
154267,0.3069494,2316.687,2567212.1044,5.0,1952.0
154313,0.2933882,2067.595,2476233.8168,5.0,1953.0
154396,0.3216782,2055.765,2471912.836,5.0,1954.0
154466,0.3127711,2067.677,2476263.7391,5.0,1955.0
154571,0.3134888,2055.786,2471920.5269,5.0,1956.0
154623,0.2926877,2067.612,2476239.883,5.0,1957.0
154734,0.3149421,2150.665,2506574.1051,5.0,1958.0
154828,0.3108919,2138.759,2502225.5001,5.0,1959.0
154869,0.2992672,2079.44,2480560.0163,5.0,1960.0
155001,0.2832357,2079.467,2480570.0522,5.0,1961.0
155132,0.2983249,2067.598,2476234.6246,5.0,1962.0
155242,0.3078296,2067.601,2476235.8886,5.0,1963.0
155317,0.3076103,2304.829,2562880.8689,5.0,1964.0
155365,0.3066807,2233.665,2536889.2822,5.0,1965.0
155415,0.3090699,2067.597,2476234.4035,5.0,1966.0
155522,0.3182277,2067.589,2476231.3266,5.0,1967.0
155596,0.3198319,2067.721,2476279.7787,5.0,1968.0
155674,0.2984757,2067.614,2476240.4539,5.0,1969.0
155794,0.309483,2150.623,2506558.8066,5.0,1970.0
155861,0.3078615,2055.823,2471933.7662,5.0,1971.0
155879,0.3076495,2150.621,2506558.1738,5.0,1972.0
155944,0.2892497,2067.613,2476240.1464,5.0,1973.0
156072,0.3019324,2138.821,2502248.1083,5.0,1974.0
156123,0.3011703,2067.641,2476250.5409,5.0,1975.0
156255,0.3045276,2150.64,2506564.9602,5.0,1976.0
156315,0.2890539,2079.485,2480576.4352,5.0,1977.0
156451,0.2982465,2079.441,2480560.3074,5.0,1978.0
156535,0.3155116,2257.395,2545556.7014,5.0,1979.0
156577,0.3150564,2257.387,2545553.6002,5.0,1980.0
156610,0.3195109,2304.935,2562919.8359,5.0,1981.0
156667,0.2980478,2079.44,2480560.152,5.0,1982.0
156784,0.310595,2067.612,2476239.8567,5.0,1983.0
156875,0.2954904,2067.62,2476242.7472,5.0,1984.0
157001,0.3176538,2067.587,2476230.7709,5.0,1985.0
157060,0.283278,2067.611,2476239.5167,5.0,1986.0
157191,0.3109549,2328.562,2571549.1833,5.0,1987.0
157248,0.3052181,2150.658,2506571.5801,5.0,1988.0
157347,0.2825902,2067.611,2476239.6464,5.0,1989.0
157462,0.3046022,2150.685,2506581.3775,5.0,1990.0
157539,0.3173118,2055.745,2471905.4705,5.0,1991.0
157556,0.3145303,2328.562,2571549.3444,5.0,1992.0
157596,0.297445,2079.441,2480560.2832,5.0,1993.0
157703,0.31077,2067.593,2476232.9209,5.0,1994.0
157868,0.3061064,2150.624,2506559.4336,5.0,1995.0
157919,0.309531,2055.752,2471908.1405,5.0,1996.0
157958,0.3011606,2150.64,2506565.2158,5.0,1997.0
158023,0.3054567,2115.066,2493571.4604,5.0,1998.0
158072,0.3029516,2055.751,2471907.5467,5.0,1999.0
158120,0.3186648,2281.101,2554215.471,5.0,2000.0
158171,0.3168384,2138.772,2502230.2741,5.0,2001.0
158239,0.3007176,2257.378,2545550.6165,5.0,2002.0
158279,0.310377,2067.7,2476272.0832,5.0,2003.0
158415,0.2915248,2067.613,2476240.2838,5.0,2004.0
158539,0.3178681,2067.68,2476264.5962,5.0,2005.0
158716,0.3124416,2067.635,2476248.2362,5.0,2006.0
158830,0.3095652,2055.745,2471905.3592,5.0,2007.0
158861,0.3151328,2150.708,2506589.9107,5.0,2008.0
158926,0.3211088,2067.647,2476252.6382,5.0,2009.0
159011,0.2996704,2079.439,2480559.8446,5.0,2010.0
159122,0.3217163,2150.725,2506596.2791,5.0,2011.0
159143,0.2951752,2055.775,2471916.3492,5.0,2012.0
159212,0.2997127,2079.441,2480560.3093,5.0,2013.0
159279,0.3168301,2257.38,2545551.264,5.0,2014.0
159311,0.2887083,2079.447,2480562.4795,5.0,2015.0
159414,0.2989289,2079.44,2480560.2755,5.0,2016.0
159492,0.3017833,2257.384,2545552.6669,5.0,2017.0
159517,0.3192602,2079.464,2480569.0016,5.0,2018.0
159667,0.2858954,2150.645,2506567.0651,5.0,2019.0
159741,0.2913689,2067.595,2476233.5748,5.0,2020.0
159808,0.3174015,2150.687,2506582.1552,5.0,2021.0
159860,0.2830234,2079.46,2480567.5226,5.0,2022.0
159961,0.3215602,2055.771,2471914.8082,5.0,2023.0
160012,0.3087302,2150.62,2506557.9092,5.0,2024.0
160029,0.3009371,2055.748,2471906.6827,5.0,2025.0
160067,0.3176846,2067.658,2476256.8389,5.0,2026.0
160195,0.3097434,2067.591,2476232.3378,5.0,2027.0
160279,0.3021084,2067.593,2476233.0295,5.0,2028.0
160337,0.2859547,2067.617,2476241.8781,5.0,2029.0
160455,0.2998535,2055.756,2471909.2863,5.0,2030.0
160490,0.3161107,2138.858,2502261.6411,5.0,2031.0
160585,0.314152,2055.824,2471934.2987,5.0,2032.0
160626,0.3065051,2257.379,2545550.7058,5.0,2033.0
160644,0.2956729,2067.595,2476233.5275,5.0,2034.0
160738,0.3009923,2079.449,2480563.2081,5.0,2035.0
160894,0.3049869,2067.605,2476237.3285,5.0,2036.0
161023,0.2960066,2138.781,2502233.5366,5.0,2037.0
161108,0.3061846,2150.645,2506566.8761,5.0,2038.0
161181,0.3005962,2257.385,2545553.1207,5.0,2039.0
161214,0.2973974,2055.75,2471907.4028,5.0,2040.0
161236,0.3173685,2055.745,2471905.5133,5.0,2041.0
161260,0.3099719,2115.066,2493571.6697,5.0,2042.0
161288,0.310641,2067.613,2476240.3575,5.0,2043.0
161334,0.3193518,2079.448,2480563.2011,5.0,2044.0
161496,0.3153299,2150.621,2506558.0724,5.0,2045.0
161537,0.2856574,2067.618,2476242.1396,5.0,2046.0
161666,0.2964457,2150.627,2506560.4815,5.0,2047.0
161711,0.3086762,2067.613,2476240.1096,5.0,2048.0
161758,0.3117919,2233.659,2536887.0497,5.0,2049.0
161800,0.2932982,2067.595,2476233.5866,5.0,2050.0
161874,0.321658,2079.433,2480557.5156,5.0,2051.0
161978,0.3089008,2150.634,2506562.8283,5.0,2052.0
162045,0.2878677,2067.621,2476243.1584,5.0,2053.0
162185,0.299677,2079.439,2480559.8716,5.0,2054.0
162299,0.3125401,2055.781,2471918.7458,5.0,2055.0
162368,0.2975991,2067.593,2476232.7646,5.0,2056.0
162437,0.3056847,2067.684,2476266.1718,5.0,2057.0
162570,0.311486,2055.747,2471906.0025,5.0,2058.0
162604,0.3056158,2067.598,2476234.667,5.0,2059.0
162718,0.3052312,2067.597,2476234.3797,5.0,2060.0
162845,0.3043171,2150.624,2506559.2062,5.0,2061.0
162909,0.2975917,2067.604,2476236.7815,5.0,2062.0
163055,0.3113231,2067.612,2476239.8916,5.0,2063.0
163149,0.3012596,2316.731,2567228.0813,5.0,2064.0
163234,0.3162348,2221.812,2532559.8525,5.0,2065.0
163295,0.311032,2281.092,2554212.244,5.0,2066.0
163319,0.3128163,2115.067,2493572.0415,5.0,2067.0
163353,0.3001424,2079.441,2480560.2985,5.0,2068.0
163454,0.3211711,2067.6,2476235.5294,5.0,2069.0
163583,0.2985101,2079.44,2480560.0619,5.0,2070.0
163696,0.3058089,2055.758,2471910.2574,5.0,2071.0
163771,0.2924,2067.594,2476233.3901,5.0,2072.0
163853,0.2940223,2079.447,2480562.6753,5.0,2073.0
164036,0.2981326,2079.441,2480560.2955,5.0,2074.0
164106,0.3095526,2304.825,2562879.3489,5.0,2075.0
164151,0.288782,2067.612,2476239.9593,5.0,2076.0
164262,0.2891534,2067.613,2476240.1071,5.0,2077.0
164381,0.3156537,2067.589,2476231.6599,5.0,2078.0
164461,0.3094743,2150.722,2506595.068,5.0,2079.0
164514,0.3042981,2055.749,2471907.0278,5.0,2080.0
164563,0.3208255,2055.858,2471946.4985,5.0,2081.0
164594,0.2964356,2387.864,2593208.7136,5.0,2082.0
164656,0.3102754,2055.746,2471905.7396,5.0,2083.0
164690,0.3026011,2067.592,2476232.4325,5.0,2084.0
164775,0.3113742,2079.464,2480568.8246,5.0,2085.0
164924,0.2939538,2055.776,2471916.7251,5.0,2086.0
164968,0.3103474,2115.063,2493570.4566,5.0,2087.0
165020,0.3109263,2067.627,2476245.5223,5.0,2088.0
165096,0.3160288,2067.61,2476239.2453,5.0,2089.0
165144,0.2969528,2067.594,2476233.1721,5.0,2090.0
165178,0.3038646,2257.379,2545550.7053,5.0,2091.0
165210,0.3059991,2055.751,2471907.6302,5.0,2092.0
165239,0.3186494,2067.615,2476240.8446,5.0,2093.0
165371,0.3010292,2079.447,2480562.7836,5.0,2094.0
165507,0.306272,2150.622,2506558.6552,5.0,2095.0
165563,0.3099682,2150.623,2506558.8997,5.0,2096.0
165595,0.3179248,2067.613,2476240.3474,5.0,2097.0
165773,0.302767,2067.599,2476234.9889,5.0,2098.0
165880,0.3061152,2067.634,2476247.9793,5.0,2099.0
166035,0.2965296,2138.819,2502247.5647,5.0,2100.0
166117,0.3136606,2115.067,2493571.8345,5.0,2101.0
166149,0.3154866,2257.398,2545557.8799,5.0,2102.0
166196,0.3083081,2067.59,2476231.8934,5.0,2103.0
166269,0.3165148,2470.896,2623536.3597,5.0,2104.0
166288,0.3158963,2055.757,2471909.6462,5.0,2105.0
166325,0.3211256,2067.6,2476235.5447,5.0,2106.0
166436,0.3091401,2055.745,2471905.3441,5.0,2107.0
166495,0.3097756,2055.823,2471933.9749,5.0,2108.0
166550,0.2907118,2067.613,2476240.2991,5.0,2109.0
166679,0.3170702,2221.786,2532550.2613,5.0,2110.0
166761,0.3115467,2150.621,2506557.9952,5.0,2111.0
166820,0.2926754,2138.796,2502239.0528,5.0,2112.0
166876,0.3004222,2079.441,2480560.3584,5.0,2113.0
166946,0.299046,2079.44,2480559.9907,5.0,2114.0
167065,0.2880076,2138.794,2502238.1745,5.0,2115.0
167153,0.3186794,2304.831,2562881.6929,5.0,2116.0
167214,0.3108561,2067.599,2476235.0866,5.0,2117.0
167338,0.3106064,2150.62,2506557.9173,5.0,2118.0
167414,0.2972358,2067.598,2476234.6505,5.0,2119.0
167538,0.3181729,2055.825,2471934.5464,5.0,2120.0
167580,0.3058481,2115.065,2493571.2778,5.0,2121.0
167636,0.3159167,2055.757,2471909.7055,5.0,2122.0
167716,0.3016134,2067.614,2476240.5645,5.0,2123.0
167801,0.2933917,2067.595,2476233.8143,5.0,2124.0
167866,0.3046826,2055.807,2471928.0676,5.0,2125.0
167932,0.3108053,2150.686,2506581.7522,5.0,2126.0
167995,0.2926063,2067.633,2476247.69,5.0,2127.0
168094,0.3065898,2067.591,2476232.2,5.0,2128.0
168141,0.2846857,2067.612,2476239.9802,5.0,2129.0
168280,0.3041175,2067.621,2476243.1612,5.0,2130.0
168378,0.3214386,2067.594,2476233.261,5.0,2131.0
168469,0.2971557,2067.594,2476233.1822,5.0,2132.0
168524,0.3049355,2115.069,2493572.7187,5.0,2133.0
168538,0.3141495,2067.6,2476235.4767,5.0,2134.0
168647,0.3076058,2115.067,2493571.7797,5.0,2135.0
168676,0.2898324,2067.613,2476240.2058,5.0,2136.0
168799,0.3085754,2138.761,2502226.1525,5.0,2137.0
168852,0.3104975,2055.747,2471906.0742,5.0,2138.0
168902,0.3006246,2055.749,2471906.8871,5.0,2139.0
168970,0.3030448,2138.798,2502239.9234,5.0,2140.0
169067,0.2976903,2055.753,2471908.3114,5.0,2141.0
169133,0.2899122,2233.658,2536886.8435,5.0,2142.0
169215,0.3147691,2067.59,2476231.6825,5.0,2143.0
169275,0.2996833,2257.377,2545550.2009,5.0,2144.0
169327,0.298434,2067.591,2476232.2993,5.0,2145.0
169388,0.2999153,2150.654,2506570.1959,5.0,2146.0
169464,0.3084631,2150.621,2506558.2078,5.0,2147.0
169490,0.3138276,2067.599,2476235.1084,5.0,2148.0
169624,0.3209649,2304.851,2562888.8216,5.0,2149.0
169710,0.2980178,2067.592,2476232.7213,5.0,2150.0
169797,0.3024717,2067.659,2476257.132,5.0,2151.0
169925,0.3215801,2067.622,2476243.4436,5.0,2152.0
170053,0.3038136,2257.378,2545550.6317,5.0,2153.0
170099,0.3197274,2067.61,2476239.1139,5.0,2154.0
170189,0.3056553,2079.448,2480563.0142,5.0,2155.0
170323,0.315872,2067.613,2476240.1122,5.0,2156.0
170370,0.3031788,2079.441,2480560.2897,5.0,2157.0
170480,0.3046115,2055.748,2471906.5046,5.0,2158.0
170522,0.2997408,2067.594,2476233.2501,5.0,2159.0
170596,0.3030732,2067.591,2476232.1068,5.0,2160.0
170697,0.3202777,2138.773,2502230.5504,5.0,2161.0
170738,0.2987751,2067.593,2476233.1211,5.0,2162.0
170859,0.3177475,2257.411,2545562.4067,5.0,2163.0
170921,0.3099331,2150.681,2506580.1249,5.0,2164.0
171005,0.314358,2257.368,2545546.8191,5.0,2165.0
171052,0.3010272,2316.703,2567217.6795,5.0,2166.0
171124,0.2796144,2079.449,2480563.5228,5.0,2167.0
171230,0.3113137,2067.595,2476233.5281,5.0,2168.0
171281,0.3050206,2067.598,2476234.7396,5.0,2169.0
171376,0.3065631,2115.066,2493571.6321,5.0,2170.0
171432,0.2858341,2067.612,2476239.9827,5.0,2171.0
171595,0.304863,2150.624,2506559.1137,5.0,2172.0
171629,0.3116358,2115.063,2493570.5061,5.0,2173.0
171664,0.2875478,2138.787,2502235.6882,5.0,2174.0
171735,0.3206962,2067.61,2476238.9867,5.0,2175.0
171768,0.3042786,2150.662,2506573.1204,5.0,2176.0
171852,0.3178437,2079.465,2480569.0762,5.0,2177.0
171978,0.3132949,2055.786,2471920.4917,5.0,2178.0
172047,0.3074954,2233.652,2536884.3306,5.0,2179.0
172089,0.2994242,2079.441,2480560.2849,5.0,2180.0
172165,0.293268,2067.595,2476233.8294,5.0,2181.0
172243,0.3184437,2079.464,2480569.0048,5.0,2182.0
172445,0.3036977,2115.084,2493578.0252,5.0,2183.0
172501,0.3052918,2150.624,2506559.3772,5.0,2184.0
172537,0.3125866,2055.829,2471936.0543,5.0,2185.0
172582,0.2977419,2067.613,2476240.3102,5.0,2186.0
172729,0.3047766,2115.066,2493571.473,5.0,2187.0
172786,0.3214341,2055.782,2471918.8372,5.0,2188.0
172841,0.306143,2115.066,2493571.657,5.0,2189.0
172890,0.3091593,2115.066,2493571.6291,5.0,2190.0
172908,0.3020747,2055.751,2471907.4473,5.0,2191.0
172973,0.2996722,2079.439,2480559.8819,5.0,2192.0
173054,0.3111388,2138.798,2502239.8439,5.0,2193.0
173130,0.3040513,2067.597,2476234.5325,5.0,2194.0
173255,0.3080661,2115.066,2493571.6305,5.0,2195.0
173305,0.2865416,2138.788,2502236.1761,5.0,2196.0
173363,0.3078615,2067.598,2476234.6435,5.0,2197.0
173455,0.3071632,2257.383,2545552.4557,5.0,2198.0
173484,0.320221,2257.38,2545551.3329,5.0,2199.0
173509,0.2971665,2055.751,2471907.4855,5.0,2200.0
173530,0.3103637,2257.381,2545551.5575,5.0,2201.0
173547,0.3216585,2055.83,2471936.5689,5.0,2202.0
173597,0.2993054,2079.439,2480559.8887,5.0,2203.0
173659,0.2983204,2079.44,2480560.2629,5.0,2204.0
173748,0.2985531,2233.658,2536886.556,5.0,2205.0
173827,0.2960147,2281.101,2554215.3668,5.0,2206.0
173877,0.3108067,2067.6,2476235.6195,5.0,2207.0
174024,0.3181168,2055.849,2471943.2159,5.0,2208.0
174069,0.3011777,2079.447,2480562.7218,5.0,2209.0
174194,0.3209169,2067.589,2476231.4157,5.0,2210.0
174237,0.3191093,2067.596,2476233.9261,5.0,2211.0
174324,0.3162576,2257.398,2545557.6485,5.0,2212.0
174367,0.3106101,2115.068,2493572.4026,5.0,2213.0
174407,0.3090454,2067.597,2476234.4384,5.0,2214.0
174489,0.2985371,2079.44,2480559.9279,5.0,2215.0
174590,0.2983403,2055.751,2471907.442,5.0,2216.0
174640,0.3177994,2055.782,2471918.8434,5.0,2217.0
174698,0.2928973,2067.597,2476234.2959,5.0,2218.0
174781,0.3166699,2067.621,2476243.2895,5.0,2219.0
174865,0.3135035,2067.681,2476264.9726,5.0,2220.0
174981,0.317384,2138.8,2502240.399,5.0,2221.0
175065,0.3084866,2067.599,2476235.0149,5.0,2222.0
175226,0.3067766,2055.802,2471926.0785,5.0,2223.0
175266,0.316013,2067.679,2476264.1973,5.0,2224.0
175375,0.2999003,2079.441,2480560.2954,5.0,2225.0
175508,0.2979829,2055.75,2471907.4314,5.0,2226.0
175543,0.3029091,2055.749,2471906.9049,5.0,2227.0
175598,0.3076459,2067.635,2476248.3262,5.0,2228.0
175726,0.3209061,2067.628,2476245.7362,5.0,2229.0
175817,0.3207594,2150.706,2506589.1099,5.0,2230.0
175853,0.2815527,2079.468,2480570.2303,5.0,2231.0
175969,0.3203444,2055.83,2471936.5133,5.0,2232.0
176015,0.299134,2079.441,2480560.2895,5.0,2233.0
176112,0.3105038,2067.613,2476240.4208,5.0,2234.0
176228,0.3075403,2067.595,2476233.547,5.0,2235.0
176299,0.306025,2067.612,2476239.8334,5.0,2236.0
176337,0.2951784,2079.486,2480577.0159,5.0,2237.0
176464,0.307661,2067.598,2476234.9351,5.0,2238.0
176541,0.3069364,2055.785,2471920.1598,5.0,2239.0
176611,0.2857301,2079.449,2480563.2453,5.0,2240.0
176783,0.3073299,2055.75,2471907.416,5.0,2241.0
176817,0.3124059,2055.752,2471908.0013,5.0,2242.0
176858,0.3195361,2115.062,2493570.1598,5.0,2243.0
176923,0.3057392,2150.68,2506579.8066,5.0,2244.0
177016,0.3088527,2055.786,2471920.2266,5.0,2245.0
177091,0.3080604,2316.726,2567226.3805,5.0,2246.0
177175,0.3180517,2067.628,2476245.7222,5.0,2247.0
177247,0.2988499,2067.591,2476232.2538,5.0,2248.0
177341,0.3173156,2138.8,2502240.3954,5.0,2249.0
177416,0.3189445,2257.41,2545562.2957,5.0,2250.0
177446,0.2840471,2067.612,2476239.8766,5.0,2251.0
177524,0.3169913,2138.8,2502240.3301,5.0,2252.0
177594,0.3142512,2150.724,2506595.9188,5.0,2253.0
177649,0.3047309,2067.591,2476232.2808,5.0,2254.0
177731,0.292349,2079.463,2480568.3353,5.0,2255.0
177898,0.2873793,2067.635,2476248.1862,5.0,2256.0
177988,0.2979965,2055.753,2471908.381,5.0,2257.0
178051,0.3033974,2150.623,2506558.9611,5.0,2258.0
178091,0.2887507,2079.447,2480562.4777,5.0,2259.0
178216,0.2996527,2138.798,2502239.6452,5.0,2260.0
178288,0.3151939,2067.614,2476240.45,5.0,2261.0
178361,0.3072379,2055.764,2471912.3059,5.0,2262.0
178396,0.2918394,2067.595,2476233.6384,5.0,2263.0
178445,0.3088075,2055.759,2471910.5129,5.0,2264.0
178508,0.2928054,2067.64,2476250.2214,5.0,2265.0
178618,0.2919426,2067.595,2476233.7378,5.0,2266.0
178690,0.3010174,2067.593,2476232.8798,5.0,2267.0
178742,0.3194583,2115.07,2493573.207,5.0,2268.0
178764,0.3046118,2067.591,2476232.3268,5.0,2269.0
178860,0.2996543,2079.441,2480560.2925,5.0,2270.0
178938,0.3010941,2067.612,2476239.7906,5.0,2271.0
178963,0.2942736,2079.461,2480567.9019,5.0,2272.0
179100,0.2946112,2138.769,2502229.1837,5.0,2273.0
179148,0.292579,2079.447,2480562.7149,5.0,2274.0
179259,0.3136536,2067.629,2476246.0675,5.0,2275.0
179326,0.3166187,2055.782,2471918.9533,5.0,2276.0
179367,0.3110332,2079.448,2480562.9586,5.0,2277.0
179468,0.3086668,2067.619,2476242.5591,5.0,2278.0
179540,0.3137881,2055.829,2471936.1332,5.0,2279.0
179588,0.2984921,2079.441,2480560.2845,5.0,2280.0
179685,0.3164167,2055.757,2471909.8077,5.0,2281.0
179756,0.3157277,2150.661,2506572.8058,5.0,2282.0
179832,0.3028079,2079.447,2480562.721,5.0,2283.0
180017,0.2997933,2055.753,2471908.277,5.0,2284.0
180054,0.3043619,2055.748,2471906.6017,5.0,2285.0
180085,0.312151,2115.067,2493572.0479,5.0,2286.0
180133,0.3008317,2079.488,2480577.4643,5.0,2287.0
180260,0.2970784,2079.462,2480568.0416,5.0,2288.0
180343,0.3198177,2067.613,2476240.4237,5.0,2289.0
180505,0.2892669,2067.613,2476240.0998,5.0,2290.0
180630,0.3184163,2150.643,2506566.0922,5.0,2291.0
180698,0.2988223,2067.634,2476247.9951,5.0,2292.0
180850,0.320144,2067.636,2476248.4688,5.0,2293.0
180948,0.3114707,2067.597,2476234.5677,5.0,2294.0
181094,0.2937939,2067.612,2476239.9362,5.0,2295.0
181207,0.3030837,2115.065,2493571.403,5.0,2296.0
181228,0.3087508,2150.658,2506571.5122,5.0,2297.0
181333,0.2927719,2067.596,2476234.0447,5.0,2298.0
181406,0.2859922,2067.612,2476239.9668,5.0,2299.0
181529,0.30269,2067.592,2476232.467,5.0,2300.0
181586,0.3046841,2411.598,2601877.766,5.0,2301.0
181653,0.299124,2079.439,2480559.8485,5.0,2302.0
181804,0.2983741,2079.44,2480560.0412,5.0,2303.0
181880,0.3098077,2067.655,2476255.6475,5.0,2304.0
181954,0.2822522,2079.449,2480563.5301,5.0,2305.0
182075,0.3079792,2067.595,2476233.7488,5.0,2306.0
182140,0.3180818,2150.723,2506595.543,5.0,2307.0
182191,0.3005097,2316.723,2567225.1282,5.0,2308.0
182303,0.3157627,2067.633,2476247.3631,5.0,2309.0
182371,0.3019314,2067.591,2476232.231,5.0,2310.0
182447,0.3115854,2055.786,2471920.4434,5.0,2311.0
182518,0.2984675,2067.593,2476233.1098,5.0,2312.0
182592,0.3107977,2150.621,2506558.106,5.0,2313.0
182634,0.3024685,2067.656,2476255.9579,5.0,2314.0
182686,0.3041881,2067.591,2476232.3098,5.0,2315.0
182790,0.3000945,2067.62,2476242.7386,5.0,2316.0
182948,0.2937561,2067.596,2476233.8895,5.0,2317.0
183023,0.3185634,2115.062,2493569.9668,5.0,2318.0
183038,0.2945812,2150.659,2506572.1132,5.0,2319.0
183106,0.3036687,2079.439,2480559.9106,5.0,2320.0
183212,0.3026821,2115.066,2493571.6098,5.0,2321.0
183265,0.3009613,2055.801,2471925.8059,5.0,2322.0
183301,0.2923271,2067.613,2476240.2534,5.0,2323.0
183434,0.3170157,2067.657,2476256.3664,5.0,2324.0
183524,0.2991263,2067.636,2476248.5064,5.0,2325.0
183689,0.3083069,2328.564,2571549.8367,5.0,2326.0
183749,0.319354,2055.781,2471918.6203,5.0,2327.0
183790,0.303038,2079.462,2480568.3072,5.0,2328.0
183924,0.299735,2079.447,2480562.7818,5.0,2329.0
184071,0.2993846,2115.086,2493578.9654,5.0,2330.0
184103,0.3126566,2067.59,2476231.6891,5.0,2331.0
184149,0.3025,2150.662,2506572.966,5.0,2332.0
184247,0.3196299,2079.465,2480569.2265,5.0,2333.0
184385,0.311617,2221.817,2532561.6687,5.0,2334.0
184442,0.3031663,2150.662,2506572.9878,5.0,2335.0
184530,0.310035,2138.798,2502239.7373,5.0,2336.0
184618,0.2941739,2079.486,2480576.8076,5.0,2337.0
184735,0.2976399,2067.593,2476233.0407,5.0,2338.0
184819,0.3033237,2115.065,2493571.3757,5.0,2339.0
184867,0.3161294,2055.757,2471909.7374,5.0,2340.0
184916,0.318624,2055.757,2471909.8173,5.0,2341.0
184968,0.3217567,2067.633,2476247.5922,5.0,2342.0
185024,0.311216,2115.066,2493571.6321,5.0,2343.0
185065,0.2977232,2150.632,2506562.3133,5.0,2344.0
185105,0.3092421,2067.608,2476238.5942,5.0,2345.0
185178,0.2950081,2067.635,2476248.1131,5.0,2346.0
185284,0.3031494,2067.591,2476232.289,5.0,2347.0
185348,0.3114514,2304.917,2562913.015,5.0,2348.0
185396,0.2914491,2067.612,2476239.7673,5.0,2349.0
185517,0.29953,2079.441,2480560.2931,5.0,2350.0
185602,0.3044584,2055.749,2471907.0304,5.0,2351.0
185668,0.3197649,2079.465,2480569.3705,5.0,2352.0
185836,0.3153969,2055.829,2471936.204,5.0,2353.0
185899,0.3110048,2079.464,2480568.715,5.0,2354.0
186076,0.2978085,2079.44,2480560.1291,5.0,2355.0
186193,0.301738,2067.591,2476232.2207,5.0,2356.0
186257,0.314191,2150.708,2506589.8326,5.0,2357.0
186308,0.3043564,2067.597,2476234.471,5.0,2358.0
186414,0.3074876,2067.592,2476232.4881,5.0,2359.0
186507,0.2980557,2067.593,2476233.1246,5.0,2360.0
186587,0.3138473,2067.598,2476234.7525,5.0,2361.0
186742,0.3079146,2115.065,2493571.0506,5.0,2362.0
186793,0.3219135,2055.845,2471941.8651,5.0,2363.0
186813,0.2973562,2067.593,2476233.0008,5.0,2364.0
186896,0.3166784,2055.782,2471918.8436,5.0,2365.0
186954,0.2940413,2067.595,2476233.8529,5.0,2366.0
187033,0.3003186,2055.751,2471907.5202,5.0,2367.0
187093,0.3023887,2079.488,2480577.5844,5.0,2368.0
187218,0.3184637,2055.753,2471908.1767,5.0,2369.0
187235,0.3070419,2055.746,2471905.8982,5.0,2370.0
187279,0.3107182,2079.448,2480562.9445,5.0,2371.0
187431,0.314766,2150.704,2506588.5254,5.0,2372.0
187476,0.3034751,2150.662,2506573.0222,5.0,2373.0
187577,0.3047234,2055.78,2471918.1197,5.0,2374.0
187649,0.3153194,2067.613,2476240.0855,5.0,2375.0
187708,0.3123934,2055.838,2471939.3122,5.0,2376.0
