X Y Z velX velY velZ R year
1.036640429233797844e+00 -5.325708602231086886e+00 4.495337833233100655e-01 2.998323896674966269e-03 -1.850610113094216646e-03 4.378034491476273139e-03 5.444251658194099619e+00 2.696478999999999814e+03
1.039637967190871759e+00 -5.327554184172127449e+00 4.539112127593865620e-01 2.996750380484826219e-03 -1.840556579819935474e-03 4.376824667078442477e-03 5.446991470269015423e+00 2.696481000000000222e+03
1.042633926759848784e+00 -5.329389720980646672e+00 4.582874331872812124e-01 2.995167159242703627e-03 -1.830519816499535588e-03 4.375616432523486352e-03 5.449725467832505998e+00 2.696483999999999924e+03
1.045628298350389729e+00 -5.331215229332951999e+00 4.626624460710358488e-01 2.993574460810305427e-03 -1.820499636844836577e-03 4.374409538177965844e-03 5.452453658563928052e+00 2.696487000000000080e+03
1.048621072595443238e+00 -5.333030725722023746e+00 4.670362526308413642e-01 2.991972504014344010e-03 -1.810495860448755939e-03 4.373203745802593280e-03 5.455176050015055011e+00 2.696489000000000033e+03
1.051612240342472582e+00 -5.334836226463274045e+00 4.714088538540454620e-01 2.990361499083230012e-03 -1.800508312513405054e-03 4.371998827950688248e-03 5.457892649614410452e+00 2.696492000000000189e+03
1.054601792645001757e+00 -5.336631747700001149e+00 4.757802505057314724e-01 2.988741648059942135e-03 -1.790536823596722629e-03 4.370794567403581479e-03 5.460603464671365259e+00 2.696494999999999891e+03
1.057589720754725127e+00 -5.338417305408644786e+00 4.801504431386701688e-01 2.987113145192772309e-03 -1.780581229375471355e-03 4.369590756640296877e-03 5.463308502380111342e+00 2.696498000000000047e+03
1.060576016113792930e+00 -5.340192915403789264e+00 4.845194321027387896e-01 2.985476177305363896e-03 -1.770641370422960416e-03 4.368387197339183674e-03 5.466007769823400864e+00 2.696500000000000000e+03
1.063560670347652781e+00 -5.341958593342950756e+00 4.888872175538865883e-01 2.983830924147274580e-03 -1.760717091999669786e-03 4.367183699909362414e-03 5.468701273976164678e+00 2.696503000000000156e+03
1.066543675258071922e+00 -5.343714354731169180e+00 4.932537994626587374e-01 2.982177558726123879e-03 -1.750808243855753914e-03 4.365980083050008918e-03 5.471389021708957578e+00 2.696505999999999858e+03
1.069525022816608661e+00 -5.345460214925391362e+00 4.976191776222801399e-01 2.980516247622374756e-03 -1.740914680044169721e-03 4.364776173335488223e-03 5.474071019791262316e+00 2.696509000000000015e+03
1.072504705158312976e+00 -5.347196189138713862e+00 5.019833516563231290e-01 2.978847151287617161e-03 -1.731036258743680594e-03 4.363571804824676638e-03 5.476747274894690598e+00 2.696510999999999967e+03
1.075482714575700216e+00 -5.348922292444390436e+00 5.063463210259803171e-01 2.977170424327287186e-03 -1.721172842090945131e-03 4.362366818692921082e-03 5.479417793595978026e+00 2.696514000000000124e+03
1.078459043513149807e+00 -5.350638539779719594e+00 5.107080850370711023e-01 2.975486215768588169e-03 -1.711324296020820014e-03 4.361161062885083109e-03 5.482082582379946167e+00 2.696516999999999825e+03
1.081433684561332820e+00 -5.352344945949779387e+00 5.150686428465895972e-01 2.973794669314374414e-03 -1.701490490114730431e-03 4.359954391788313684e-03 5.484741647642291440e+00 2.696519999999999982e+03
1.084406630452076303e+00 -5.354041525630991671e+00 5.194279934689951528e-01 2.972095923583846239e-03 -1.691671297456223992e-03 4.358746665923288015e-03 5.487394995692280730e+00 2.696521999999999935e+03
1.087377874053381044e+00 -5.355728293374553139e+00 5.237861357822382047e-01 2.970390112340639231e-03 -1.681866594493406719e-03 4.357537751652723439e-03 5.490042632755344876e+00 2.696525000000000091e+03
1.090347408364670923e+00 -5.357405263609739343e+00 5.281430685334178587e-01 2.968677364709081373e-03 -1.672076260907981188e-03 4.356327520906031966e-03 5.492684564975562900e+00 2.696527999999999793e+03
1.093315226512278082e+00 -5.359072450647059505e+00 5.324987903442448545e-01 2.966957805379211340e-03 -1.662300179490316509e-03 4.355115850919149059e-03 5.495320798418046770e+00 2.696530000000000200e+03
1.096281321745061987e+00 -5.360729868681336718e+00 5.368532997162169806e-01 2.965231554801162073e-03 -1.652538236020414854e-03 4.353902623988514277e-03 5.497951339071263988e+00 2.696532999999999902e+03
1.099245687430306262e+00 -5.362377531794604302e+00 5.412065950355616772e-01 2.963498729369558847e-03 -1.642790319154369258e-03 4.352687727238376339e-03 5.500576192849227830e+00 2.696536000000000058e+03
1.102208317049733211e+00 -5.364015453958954183e+00 5.455586745779589242e-01 2.961759441598385903e-03 -1.633056320316047041e-03 4.351471052400551764e-03 5.503195365593643196e+00 2.696539000000000215e+03
1.105169204195701527e+00 -5.365643649039244067e+00 5.499095365130040047e-01 2.960013800286938335e-03 -1.623336133593872906e-03 4.350252495605898100e-03 5.505808863075949411e+00 2.696541000000000167e+03
1.108128342567579416e+00 -5.367262130795706909e+00 5.542591789085780096e-01 2.958261910677286409e-03 -1.613629655642227247e-03 4.349031957186787027e-03 5.508416690999298204e+00 2.696543999999999869e+03
1.111085725968266713e+00 -5.368870912886468894e+00 5.586075997349079225e-01 2.956503874603773601e-03 -1.603936785587504587e-03 4.347809341489885203e-03 5.511018855000444638e+00 2.696547000000000025e+03
1.114041348300849332e+00 -5.370470008869992817e+00 5.629547968684825987e-01 2.954739790634958174e-03 -1.594257424938536147e-03 4.346584556698607910e-03 5.513615360651599850e+00 2.696550000000000182e+03
1.116995203565418704e+00 -5.372059432207393570e+00 5.673007680958505050e-01 2.952969754208448466e-03 -1.584591477501101804e-03 4.345357514664765879e-03 5.516206213462176322e+00 2.696552000000000135e+03
1.119947285855963814e+00 -5.373639196264715423e+00 5.716455111171524495e-01 2.951193857758998337e-03 -1.574938849296568955e-03 4.344128130748676694e-03 5.518791418880498512e+00 2.696554999999999836e+03
1.122897589357481296e+00 -5.375209314315092080e+00 5.759890235495938038e-01 2.949412190840310349e-03 -1.565299448484267116e-03 4.342896323667458022e-03 5.521370982295445984e+00 2.696557999999999993e+03
1.125846108343120378e+00 -5.376769799540865868e+00 5.803313029307097803e-01 2.947624840240817279e-03 -1.555673185287681937e-03 4.341662015350805301e-03 5.523944909038044138e+00 2.696561000000000149e+03
1.128792837171469721e+00 -5.378320665035592363e+00 5.846723467215133585e-01 2.945831890093901680e-03 -1.546059971924217992e-03 4.340425130804011905e-03 5.526513204382973221e+00 2.696563000000000102e+03
1.131737770284005462e+00 -5.379861923806019242e+00 5.890121523095244171e-01 2.944033421982778995e-03 -1.536459722538381992e-03 4.339185597977631564e-03 5.529075873550073794e+00 2.696565999999999804e+03
1.134680902202527708e+00 -5.381393588773976333e+00 5.933507170116074647e-01 2.942229515040455361e-03 -1.526872353138520027e-03 4.337943347643534973e-03 5.531632921705758932e+00 2.696568999999999960e+03
1.137622227526759122e+00 -5.382915672778210592e+00 5.976880380767752854e-01 2.940420246045048498e-03 -1.517297781536712867e-03 4.336698313276910431e-03 5.534184353964394454e+00 2.696570999999999913e+03
1.140561740932125812e+00 -5.384428188576150909e+00 6.020241126888065120e-01 2.938605689510805606e-03 -1.507735927291956393e-03 4.335450430943877179e-03 5.536730175389650732e+00 2.696574000000000069e+03
1.143499437167403432e+00 -5.385931148845646277e+00 6.063589379688285597e-01 2.936785917775073303e-03 -1.498186711656559079e-03 4.334199639194413929e-03 5.539270390995788773e+00 2.696577000000000226e+03
1.146435311052710126e+00 -5.387424566186614250e+00 6.106925109776825122e-01 2.934961001081671465e-03 -1.488650057525636380e-03 4.332945878960232228e-03 5.541805005748919655e+00 2.696579999999999927e+03
1.149369357477338704e+00 -5.388908453122679632e+00 6.150248287182993323e-01 2.933131007660879155e-03 -1.479125889389739778e-03 4.331689093457369126e-03 5.544334024568227548e+00 2.696581999999999880e+03
1.152301571397899682e+00 -5.390382822102724347e+00 6.193558881379521708e-01 2.931296003806471099e-03 -1.469614133290423350e-03 4.330429228093166105e-03 5.546857452327159876e+00 2.696585000000000036e+03
1.155231947836312667e+00 -5.391847685502437315e+00 6.236856861303480271e-01 2.929456053950156395e-03 -1.460114716779036502e-03 4.329166230377373172e-03 5.549375293854575730e+00 2.696588000000000193e+03
1.158160481878033998e+00 -5.393303055625802145e+00 6.280142195377389491e-01 2.927611220733831489e-03 -1.450627568878318924e-03 4.327900049837173427e-03 5.551887553935883624e+00 2.696590999999999894e+03
1.161087168670322134e+00 -5.394748944706536875e+00 6.323414851528791347e-01 2.925761565080138744e-03 -1.441152620046997268e-03 4.326630637935802853e-03 5.554394237314137506e+00 2.696592999999999847e+03
1.164012003420497265e+00 -5.396185364909523940e+00 6.366674797209140868e-01 2.923907146261798574e-03 -1.431689802147278600e-03 4.325357947994606586e-03 5.556895348691111458e+00 2.696596000000000004e+03
1.166934981394368576e+00 -5.397612328332206388e+00 6.409921999412021565e-01 2.922048021970323137e-03 -1.422239048414997761e-03 4.324081935118223759e-03 5.559390892728371725e+00 2.696599000000000160e+03
1.169856097914694137e+00 -5.399029847005922811e+00 6.453156424690922321e-01 2.920184248384746946e-03 -1.412800293432288747e-03 4.322802556122806381e-03 5.561880874048300782e+00 2.696601999999999862e+03
1.172775348359631042e+00 -5.400437932897271587e+00 6.496378039175518815e-01 2.918315880241099079e-03 -1.403373473102648280e-03 4.321519769466913158e-03 5.564365297235132957e+00 2.696603999999999814e+03
1.175692728161451539e+00 -5.401836597909400517e+00 6.539586808587991573e-01 2.916442970903432731e-03 -1.393958524627598138e-03 4.320233535185034890e-03 5.566844166835973162e+00 2.696606999999999971e+03
1.178608232805077094e+00 -5.403225853883291130e+00 6.582782698258746734e-01 2.914565572437225697e-03 -1.384555386484734611e-03 4.318943814823491233e-03 5.569317487361774788e+00 2.696610000000000127e+03
1.181521857826910882e+00 -5.404605712599042100e+00 6.625965673140709056e-01 2.912683735686173551e-03 -1.375163998406040127e-03 4.317650571378555714e-03 5.571785263288360213e+00 2.696612000000000080e+03
1.184433598813599220e+00 -5.405976185777101151e+00 6.669135697823844744e-01 2.910797510353199495e-03 -1.365784301355356129e-03 4.316353769236747420e-03 5.574247499057388922e+00 2.696614999999999782e+03
1.187343451400983296e+00 -5.407337285079473865e+00 6.712292736548699512e-01 2.908906945086621541e-03 -1.356416237503413466e-03 4.315053374117172255e-03 5.576704199077327395e+00 2.696617999999999938e+03
1.190251411273036908e+00 -5.408689022110943156e+00 6.755436753219444812e-01 2.907012087572086352e-03 -1.347059750198406928e-03 4.313749353015914646e-03 5.579155367724434100e+00 2.696621000000000095e+03
1.193157474160990938e+00 -5.410031408420206134e+00 6.798567711416323434e-01 2.905112984630705587e-03 -1.337714783929418822e-03 4.312441674152576836e-03 5.581601009343688524e+00 2.696623000000000047e+03
1.196061635842509796e+00 -5.411364455500997650e+00 6.841685574407803117e-01 2.903209682323065581e-03 -1.328381284279571460e-03 4.311130306919137498e-03 5.584041128249725539e+00 2.696626000000000204e+03
1.198963892140995302e+00 -5.412688174793164109e+00 6.884790305161752055e-01 2.901302226058082544e-03 -1.319059197865195612e-03 4.309815221831421114e-03 5.586475728727739565e+00 2.696628999999999905e+03
1.201864238924942541e+00 -5.414002577683650230e+00 6.927881866356798701e-01 2.899390660704266858e-03 -1.309748472256819273e-03 4.308496390483682048e-03 5.588904815034318574e+00 2.696632000000000062e+03
1.204762672107517973e+00 -5.415307675507411211e+00 6.970960220392566908e-01 2.897475030699517631e-03 -1.300449055877869568e-03 4.307173785506874034e-03 5.591328391398245223e+00 2.696634000000000015e+03
1.207659187646161536e+00 -5.416603479548195210e+00 7.014025329400138675e-01 2.895555380153312652e-03 -1.291160897877298517e-03 4.305847380531406532e-03 5.593746462021179866e+00 2.696637000000000171e+03
1.210553781542276441e+00 -5.417890001039193493e+00 7.057077155251760825e-01 2.893631752933086779e-03 -1.281883947973779057e-03 4.304517150155255309e-03 5.596159031078239643e+00 2.696639999999999873e+03
1.213446449841035113e+00 -5.419167251163541366e+00 7.100115659570261917e-01 2.891704192724234724e-03 -1.272618156271370943e-03 4.303183069918254701e-03 5.598566102718442572e+00 2.696641999999999825e+03
1.216337188631232857e+00 -5.420435241054565090e+00 7.143140803738672329e-01 2.889772743051560039e-03 -1.263363473050208800e-03 4.301845116283401632e-03 5.600967681064938475e+00 2.696644999999999982e+03
1.219225994045088690e+00 -5.421693981795884021e+00 7.186152548909118254e-01 2.887837447249395808e-03 -1.254119848541015601e-03 4.300503266625427257e-03 5.603363770215072037e+00 2.696648000000000138e+03
1.222112862258049271e+00 -5.422943484421204552e+00 7.229150856011975490e-01 2.885898348369240595e-03 -1.244887232697574394e-03 4.299157499226491375e-03 5.605754374240165205e+00 2.696650999999999840e+03
1.224997789488352584e+00 -5.424183759913993264e+00 7.272135685765030999e-01 2.883955489017930862e-03 -1.235665574987774564e-03 4.297807793277797460e-03 5.608139497185124611e+00 2.696652999999999793e+03
1.227880771996575859e+00 -5.425414819206842765e+00 7.315106998682606720e-01 2.882008911126827770e-03 -1.226454824227863564e-03 4.296454128885068315e-03 5.610519143067767445e+00 2.696655999999999949e+03
1.230761806084763821e+00 -5.426636673180797565e+00 7.358064755084586794e-01 2.880058655662465737e-03 -1.217254928486575898e-03 4.295096487074599387e-03 5.612893315878003442e+00 2.696659000000000106e+03
1.233640888095292709e+00 -5.427849332664603565e+00 7.401008915105784514e-01 2.878104762300626087e-03 -1.208065835082333065e-03 4.293734849796036063e-03 5.615262019576903185e+00 2.696661999999999807e+03
1.236518014409433430e+00 -5.429052808433971755e+00 7.443939438705048373e-01 2.876147269096072587e-03 -1.198887490688293209e-03 4.292369199917643943e-03 5.617625258095713114e+00 2.696664000000000215e+03
1.239393181445593406e+00 -5.430247111211064848e+00 7.486856285674522438e-01 2.874186212186680481e-03 -1.189719841546496223e-03 4.290999521210449134e-03 5.619983035335016197e+00 2.696666999999999916e+03
1.242266385657270877e+00 -5.431432251664186417e+00 7.529759415648505927e-01 2.872221625570555315e-03 -1.180562833776265278e-03 4.289625798318985606e-03 5.622335355164022275e+00 2.696670000000000073e+03
1.245137623530780502e+00 -5.432608240407857281e+00 7.572648788111917550e-01 2.870253540987234304e-03 -1.171416413746563696e-03 4.288248016718292262e-03 5.624682221420171935e+00 2.696672999999999774e+03
1.248006891583104849e+00 -5.433775088003251597e+00 7.615524362407977144e-01 2.868281987919900702e-03 -1.162280528471252346e-03 4.286866162658972516e-03 5.627023637909117859e+00 2.696675000000000182e+03
1.250874186359593576e+00 -5.434932804959048624e+00 7.658386097746613386e-01 2.866306993717799342e-03 -1.153155125983272534e-03 4.285480223104018264e-03 5.629359608405062332e+00 2.696677999999999884e+03
1.253739504431989005e+00 -5.436081401732587359e+00 7.701233953210383509e-01 2.864328583821215950e-03 -1.144040155648661091e-03 4.284090185662177419e-03 5.631690136651439360e+00 2.696681000000000040e+03
1.256602842396629560e+00 -5.437220888731350676e+00 7.744067887760801572e-01 2.862346782058448370e-03 -1.134935568392852210e-03 4.282696038522798565e-03 5.634015226361951179e+00 2.696682999999999993e+03
1.259464196873005148e+00 -5.438351276314583593e+00 7.786887860244116055e-01 2.860361610978610653e-03 -1.125841316826904810e-03 4.281297770396494742e-03 5.636334881221802817e+00 2.696686000000000149e+03
1.262323564502695339e+00 -5.439472574794988802e+00 7.829693829396044968e-01 2.858373092185010050e-03 -1.116757355275959599e-03 4.279895370464489521e-03 5.638649104889081443e+00 2.696688999999999851e+03
1.265180941948471638e+00 -5.440584794440448846e+00 7.872485753846053536e-01 2.856381246640327803e-03 -1.107683639723905725e-03 4.278488828338094727e-03 5.640957900996188989e+00 2.696692000000000007e+03
1.268036325893915794e+00 -5.441687945475596422e+00 7.915263592122134817e-01 2.854386094924354390e-03 -1.098620127694690781e-03 4.277078134028340639e-03 5.643261273151253476e+00 2.696693999999999960e+03
1.270889713043063862e+00 -5.442782038083302076e+00 7.958027302653976065e-01 2.852387657434751235e-03 -1.089566778093496030e-03 4.275663277924632820e-03 5.645559224939436405e+00 2.696697000000000116e+03
1.273741100120318714e+00 -5.443867082405949631e+00 8.000776843777133163e-01 2.850385954529846642e-03 -1.080523551028620202e-03 4.274244250780837029e-03 5.647851759924121140e+00 2.696699999999999818e+03
1.276590483870447601e+00 -5.444943088546574828e+00 8.043512173736429016e-01 2.848381006618524829e-03 -1.071490407631552457e-03 4.272821043706799896e-03 5.650138881647968070e+00 2.696702999999999975e+03
1.279437861058711823e+00 -5.446010066569759722e+00 8.086233250689673913e-01 2.846372834205732495e-03 -1.062467309887526979e-03 4.271393648163574960e-03 5.652420593633778800e+00 2.696704999999999927e+03
1.282283228470899372e+00 -5.447068026502455140e+00 8.128940032710828545e-01 2.844361457903581050e-03 -1.053454220484441577e-03 4.269962055960713036e-03 5.654696899385252884e+00 2.696708000000000084e+03
1.285126582913453053e+00 -5.448116978334589966e+00 8.171632477793829841e-01 2.842346898417713857e-03 -1.044451102683683231e-03 4.268526259254488454e-03 5.656967802387581123e+00 2.696710999999999785e+03
1.287967921213595046e+00 -5.449156932019594279e+00 8.214310543855853908e-01 2.840329176517540112e-03 -1.035457920213794965e-03 4.267086250546154799e-03 5.659233306107946504e+00 2.696713999999999942e+03
1.290807240219288943e+00 -5.450187897474828347e+00 8.256974188740848764e-01 2.838308312997197495e-03 -1.026474637185784914e-03 4.265642022679702779e-03 5.661493413995899893e+00 2.696715999999999894e+03
1.293644536799309908e+00 -5.451209884581918352e+00 8.299623370222830587e-01 2.836284328632639878e-03 -1.017501218027642897e-03 4.264193568838842673e-03 5.663748129483672678e+00 2.696719000000000051e+03
1.296479807843178067e+00 -5.452222903187067260e+00 8.342258046009408679e-01 2.834257244138475244e-03 -1.008537627435286124e-03 4.262740882543037887e-03 5.665997455986437892e+00 2.696722000000000207e+03
1.299313050261075242e+00 -5.453226963101290181e+00 8.384878173744994001e-01 2.832227080127117276e-03 -9.995838303369925914e-04 4.261283957642665078e-03 5.668241396902491402e+00 2.696724000000000160e+03
1.302144260983749025e+00 -5.454222074100618656e+00 8.427483711014127632e-01 2.830193857071702183e-03 -9.906397918685106233e-04 4.259822788313306040e-03 5.670479955613409118e+00 2.696726999999999862e+03
1.304973436962323152e+00 -5.455208245926337796e+00 8.470074615344781455e-01 2.828157595273471554e-03 -9.817054773564946445e-04 4.258357369049346579e-03 5.672713135484205971e+00 2.696730000000000018e+03
1.307800575168095225e+00 -5.456185488285147933e+00 8.512650844211346879e-01 2.826118314833924849e-03 -9.727808523081835773e-04 4.256887694656995118e-03 5.674940939863423850e+00 2.696733000000000175e+03
1.310625672592397262e+00 -5.457153810849335152e+00 8.555212355037823402e-01 2.824076035631583638e-03 -9.638658824055379090e-04 4.255413760246838997e-03 5.677163372083246173e+00 2.696735000000000127e+03
1.313448726246310372e+00 -5.458113223256960467e+00 8.597759105200795116e-01 2.822030777303044524e-03 -9.549605335027295475e-04 4.253935561226110211e-03 5.679380435459591148e+00 2.696737999999999829e+03
1.316269733160421840e+00 -5.459063735112017035e+00 8.640291052032630370e-01 2.819982559227908296e-03 -9.460647716257105256e-04 4.252453093290718689e-03 5.681592133292192592e+00 2.696740999999999985e+03
1.319088690384555562e+00 -5.460005355984616671e+00 8.682808152823481285e-01 2.817931400517162052e-03 -9.371785629733386195e-04 4.250966352417171086e-03 5.683798468864683429e+00 2.696744000000000142e+03
1.321905594987527133e+00 -5.460938095411162152e+00 8.725310364825260567e-01 2.815877320004434026e-03 -9.283018739191341902e-04 4.249475334854469627e-03 5.685999445444704925e+00 2.696746000000000095e+03
1.324720444056818991e+00 -5.461861962894502653e+00 8.767797645253335714e-01 2.813820336239788913e-03 -9.194346710136628263e-04 4.247980037116036965e-03 5.688195066283942225e+00 2.696748999999999796e+03
1.327533234698352604e+00 -5.462776967904143355e+00 8.810269951289545487e-01 2.811760467485570174e-03 -9.105769209869129990e-04 4.246480455971692221e-03 5.690385334618263791e+00 2.696751999999999953e+03
1.330343964036117432e+00 -5.463683119876405314e+00 8.852727240084734550e-01 2.809697731713968385e-03 -9.017285907506665619e-04 4.244976588439790949e-03 5.692570253667764923e+00 2.696755000000000109e+03
1.333152629212000617e+00 -5.464580428214606656e+00 8.895169468761234821e-01 2.807632146605985608e-03 -8.928896474006101265e-04 4.243468431779460516e-03 5.694749826636885004e+00 2.696757000000000062e+03
1.335959227385355774e+00 -5.465468902289258857e+00 8.937596594414881634e-01 2.805563729551509983e-03 -8.840600582183321624e-04 4.241955983483054055e-03 5.696924056714465223e+00 2.696760000000000218e+03
1.338763755732828020e+00 -5.466348551438250603e+00 8.980008574117815945e-01 2.803492497650290211e-03 -8.752397906728066196e-04 4.240439241268740590e-03 5.699092947073878257e+00 2.696762999999999920e+03
1.341566211447982937e+00 -5.467219384967036078e+00 9.022405364920271786e-01 2.801418467713591778e-03 -8.664288124217594568e-04 4.238918203073316349e-03 5.701256500873087774e+00 2.696764999999999873e+03
1.344366591741087857e+00 -5.468081412148806386e+00 9.064786923853154210e-01 2.799341656266417840e-03 -8.576270913126155838e-04 4.237392867045217289e-03 5.703414721254752351e+00 2.696768000000000029e+03
1.347164893838761257e+00 -5.468934642224716924e+00 9.107153207929600258e-01 2.797262079550077909e-03 -8.488345953832840407e-04 4.235863231537692099e-03 5.705567611346325840e+00 2.696771000000000186e+03
1.349961114983748489e+00 -5.469779084404043701e+00 9.149504174147411462e-01 2.795179753525088746e-03 -8.400512928626229035e-04 4.234329295102231064e-03 5.707715174260144408e+00 2.696773999999999887e+03
1.352755252434597599e+00 -5.470614747864384952e+00 9.191839779490947882e-01 2.793094693874237453e-03 -8.312771521707615092e-04 4.232791056482149324e-03 5.709857413093519796e+00 2.696775999999999840e+03
1.355547303465432174e+00 -5.471441641751859208e+00 9.234159980932868939e-01 2.791006916005775960e-03 -8.225121419192665557e-04 4.231248514606372225e-03 5.711994330928848562e+00 2.696778999999999996e+03
1.358337265365596513e+00 -5.472259775181298913e+00 9.276464735435954179e-01 2.788916435056664096e-03 -8.137562309112576775e-04 4.229701668583420171e-03 5.714125930833694689e+00 2.696782000000000153e+03
1.361125135439477996e+00 -5.473069157236426285e+00 9.318753999954957346e-01 2.786823265895844309e-03 -8.050093881413502000e-04 4.228150517695573873e-03 5.716252215860891717e+00 2.696784999999999854e+03
1.363910911006178006e+00 -5.473869796970058488e+00 9.361027731438439359e-01 2.784727423127466087e-03 -7.962715827957026274e-04 4.226595061393195740e-03 5.718373189048641336e+00 2.696786999999999807e+03
1.366694589399304771e+00 -5.474661703404283486e+00 9.403285886830146101e-01 2.782628921094086084e-03 -7.875427842520567583e-04 4.225035299289242076e-03 5.720488853420607533e+00 2.696789999999999964e+03
1.369476167966654723e+00 -5.475444885530681205e+00 9.445528423070788104e-01 2.780527773879776319e-03 -7.788229620798883899e-04 4.223471231153918398e-03 5.722599211986028500e+00 2.696793000000000120e+03
1.372255644069953151e+00 -5.476219352310485178e+00 9.487755297099514928e-01 2.778423995313180316e-03 -7.701120860407137132e-04 4.221902856909503024e-03 5.724704267739785024e+00 2.696795999999999822e+03
1.375033015084688337e+00 -5.476985112674791267e+00 9.529966465855521651e-01 2.776317598970466042e-03 -7.614101260884945880e-04 4.220330176625283411e-03 5.726804023662542598e+00 2.696797999999999774e+03
1.377808278399759612e+00 -5.477742175524736190e+00 9.572161886279303422e-01 2.774208598178238509e-03 -7.527170523704614525e-04 4.218753190512661636e-03 5.728898482720807372e+00 2.696800999999999931e+03
1.380581431417258198e+00 -5.478490549731721337e+00 9.614341515314144271e-01 2.772097006016363031e-03 -7.440328352281018985e-04 4.217171898920337933e-03 5.730987647867061163e+00 2.696804000000000087e+03
1.383352471552280916e+00 -5.479230244137563766e+00 9.656505309907639223e-01 2.769982835320777218e-03 -7.353574451985393431e-04 4.215586302329634751e-03 5.733071522039851153e+00 2.696806000000000040e+03
1.386121396232584901e+00 -5.479961267554734228e+00 9.698653227012717926e-01 2.767866098686296017e-03 -7.266908530164273468e-04 4.213996401349911873e-03 5.735150108163892035e+00 2.696809000000000196e+03
1.388888202898453050e+00 -5.480683628766522375e+00 9.740785223589113473e-01 2.765746808469481816e-03 -7.180330296162288229e-04 4.212402196714042264e-03 5.737223409150177922e+00 2.696811999999999898e+03
1.391652889002376270e+00 -5.481397336527268571e+00 9.782901256604328299e-01 2.763624976791598242e-03 -7.093839461351739584e-04 4.210803689273967705e-03 5.739291427896095144e+00 2.696815000000000055e+03
1.394415452008850531e+00 -5.482102399562543305e+00 9.825001283035120769e-01 2.761500615541778638e-03 -7.007435739167762814e-04 4.209200879996317750e-03 5.741354167285524390e+00 2.696817000000000007e+03
1.397175889394158155e+00 -5.482798826569372785e+00 9.867085259868373370e-01 2.759373736380480325e-03 -6.921118845151211143e-04 4.207593769958024345e-03 5.743411630188973938e+00 2.696820000000000164e+03
1.399934198646124894e+00 -5.483486626216431681e+00 9.909153144102325061e-01 2.757244350743350871e-03 -6.834888496999673956e-04 4.205982360341968540e-03 5.745463819463678234e+00 2.696822999999999865e+03
1.402690377263890120e+00 -5.484165807144296245e+00 9.951204892747560482e-01 2.755112469845677654e-03 -6.748744414627149118e-04 4.204366652432600313e-03 5.747510737953761328e+00 2.696826000000000022e+03
1.405444422757724965e+00 -5.484836377965623733e+00 9.993240462827928106e-01 2.752978104687612421e-03 -6.662686320233438420e-04 4.202746647611521093e-03 5.749552388490331012e+00 2.696827999999999975e+03
1.408196332648786964e+00 -5.485498347265422403e+00 1.003525981138168488e+00 2.750841266060388094e-03 -6.576713938383610923e-04 4.201122347352979555e-03 5.751588773891653794e+00 2.696831000000000131e+03
1.410946104468889128e+00 -5.486151723601281560e+00 1.007726289546208687e+00 2.748701964553882174e-03 -6.490826996098813563e-04 4.199493753219267662e-03 5.753619896963285463e+00 2.696833999999999833e+03
1.413693735760398917e+00 -5.486796515503612248e+00 1.011924967213856830e+00 2.746560210565806431e-03 -6.405025222956399391e-04 4.197860866855978798e-03 5.755645760498254937e+00 2.696835999999999785e+03
1.416439224075940473e+00 -5.487432731475916370e+00 1.016122009849751873e+00 2.744416014313019476e-03 -6.319308351201867111e-04 4.196223689987069877e-03 5.757666367277214370e+00 2.696838999999999942e+03
1.419182566978289817e+00 -5.488060379995062021e+00 1.020317413164263165e+00 2.742269385845447910e-03 -6.233676115869257392e-04 4.194582224409711818e-03 5.759681720068639876e+00 2.696842000000000098e+03
1.421923762040187000e+00 -5.488679469511567710e+00 1.024511172869625009e+00 2.740120335063206316e-03 -6.148128254908284251e-04 4.192936471988884146e-03 5.761691821629042920e+00 2.696844999999999800e+03
1.424662806844228191e+00 -5.489290008449886571e+00 1.028703284679935992e+00 2.737968871737623405e-03 -6.062664509315508331e-04 4.191286434651659079e-03 5.763696674703164824e+00 2.696847000000000207e+03
1.427399698982710241e+00 -5.489892005208740322e+00 1.032893744311278450e+00 2.735815005536888604e-03 -5.977284623262593688e-04 4.189632114381179433e-03 5.765696282024240560e+00 2.696849999999999909e+03
1.430134436057556746e+00 -5.490485468161432792e+00 1.037082547481731787e+00 2.733658746057185569e-03 -5.891988344214962869e-04 4.187973513210305199e-03 5.767690646314236780e+00 2.696853000000000065e+03
1.432867015680250322e+00 -5.491070405656176767e+00 1.041269689911427765e+00 2.731500102860123184e-03 -5.806775423028544617e-04 4.186310633214959144e-03 5.769679770284114717e+00 2.696856000000000222e+03
1.435597435471887895e+00 -5.491646826016443050e+00 1.045455167322590695e+00 2.729339085517180907e-03 -5.721645614009131763e-04 4.184643476507189652e-03 5.771663656634146378e+00 2.696858000000000175e+03
1.438325693063110755e+00 -5.492214737541308622e+00 1.049638975439583843e+00 2.727175703661827676e-03 -5.636598674915234853e-04 4.182972045228120807e-03 5.773642308054187211e+00 2.696860999999999876e+03
1.441051786094290188e+00 -5.492774148505789711e+00 1.053821109988910543e+00 2.725009967049499531e-03 -5.551634366877322094e-04 4.181296341540934568e-03 5.775615727224008289e+00 2.696864000000000033e+03
