X Y Z VelX VelY VelZ M year r
4.428618135149095636e+00 2.220066712598399494e+00 -8.558608196629224896e-02 -3.481795614292353732e-03 7.103807982811954393e-03 3.814133638914521699e-05 9.970667208255511227e+00 2.685391881512859527e+03 4.954662427732615448e+00
4.389910469169423735e+00 2.297404629171915236e+00 -8.515666952187664340e-02 -3.599048706051417943e-03 7.043742797017024833e-03 4.041156914186715598e-05 1.087826942875513048e+01 2.685424831512859328e+03 4.955465025184609296e+00
4.349913181863044542e+00 2.374100616646210415e+00 -8.470234927444926509e-02 -3.715235696463981430e-03 6.981640041305655839e-03 4.266967018325336266e-05 1.178617834180126422e+01 2.685457781512859128e+03 4.956336642690688521e+00
4.308636117830814349e+00 2.450134153964959260e+00 -8.422322763263329071e-02 -3.830321193847241457e-03 6.917518632778830306e-03 4.491495167385200479e-05 1.269441925743915078e+01 2.685490731512858929e+03 4.957277087310596464e+00
4.266089417235857439e+00 2.525484843476751173e+00 -8.371941663544169021e-02 -3.944270142043836483e-03 6.851398103438747014e-03 4.714672967917053249e-05 1.360301742600379349e+01 2.685523681512858730e+03 4.958286150597236208e+00
4.222283515255636388e+00 2.600132414087360289e+00 -8.319103395297536285e-02 -4.057047831100306021e-03 6.783298594239162323e-03 4.936432437800892040e-05 1.451199803342389671e+01 2.685556631512858530e+03 4.959363608580987126e+00
4.177229141540928836e+00 2.674056724451340905e+00 -8.263820288737325215e-02 -4.168619907840044603e-03 6.713240848950281260e-03 5.156706026953936203e-05 1.542138619650319598e+01 2.685589581512858331e+03 4.960509221753211406e+00
4.130937319679719444e+00 2.747237766204889908e+00 -8.206105237398451935e-02 -4.278952386327667702e-03 6.641246207839977822e-03 5.375426637907100992e-05 1.633120695817800083e+01 2.685622531512858131e+03 4.961722735048969213e+00
4.083419366663927796e+00 2.819655667241852015e+00 -8.145971698273395123e-02 -4.388011658221406888e-03 6.567336601173361967e-03 5.592527646243498706e-05 1.724148528274936965e+01 2.685655481512857932e+03 4.963003877829033961e+00
4.034686892356837973e+00 2.891290695034652636e+00 -8.083433691964660162e-02 -4.495764503010565676e-03 6.491534542532606707e-03 5.807942920892881909e-05 1.815224605108858924e+01 2.685688431512857733e+03 4.964352363861300077e+00
3.984751798958935165e+00 2.962123260001961800e+00 -8.018505802849926201e-02 -4.602178098134798202e-03 6.413863121959073599e-03 6.021606844275829762e-05 1.906351405581465031e+01 2.685721381512857533e+03 4.965767891301622328e+00
3.933626280469940006e+00 3.032133918924695415e+00 -7.951203179256308151e-02 -4.707220028982171504e-03 6.334345998919905900e-03 6.233454332291450792e-05 1.997531399644232408e+01 2.685754331512857334e+03 4.967250142674232372e+00
3.881322822144512852e+00 3.101303378412046285e+00 -7.881541533639986608e-02 -4.810858298762986027e-03 6.253007395101071314e-03 6.443420854142691142e-05 2.088767047449973902e+01 2.685787281512857135e+03 4.968798784851774286e+00
3.827854199939290325e+00 3.169612498419009494e+00 -7.809537142767390694e-02 -4.913061338256303860e-03 6.169872087029237839e-03 6.651442451993001272e-05 2.180060798861404692e+01 2.685820231512856935e+03 4.970413469035075416e+00
3.773233479948618463e+00 3.237042295816904947e+00 -7.735206847893953686e-02 -5.013798015426235676e-03 6.084965398524593873e-03 6.857455760448549114e-05 2.271415092956420878e+01 2.685853181512856736e+03 4.972093830732755571e+00
3.717474017826428945e+00 3.303573948018251549e+00 -7.658568054936189251e-02 -5.113037644905050333e-03 5.998313192986973533e-03 7.061398025859846471e-05 2.362832357529961058e+01 2.685886131512856537e+03 4.973839489740766950e+00
3.660589458191508605e+00 3.369188796657354601e+00 -7.579638734632843100e-02 -5.210749997340252682e-03 5.909941865517594380e-03 7.263207125437233503e-05 2.454315008592356762e+01 2.685919081512856337e+03 4.975650050121993573e+00
3.602593734013462612e+00 3.433868351327741486e+00 -7.498437422690584775e-02 -5.306905308602732560e-03 5.819878334878881253e-03 7.462821586174008112e-05 2.545865449864064800e+01 2.685952031512856138e+03 4.977525100185991036e+00
3.543501065976510489e+00 3.497594293377676689e+00 -7.414983219909697387e-02 -5.401474288853208572e-03 5.728150035294728507e-03 7.660180603571738590e-05 2.637486072266689519e+01 2.685984981512855938e+03 4.979464212469039808e+00
3.483325961818229732e+00 3.560348479764698038e+00 -7.329295792284888644e-02 -5.494428131464172867e-03 5.634784908093785384e-03 7.855224060161832987e-05 2.729179253410195471e+01 2.686017931512855739e+03 4.981466943714548457e+00
3.422083215640260967e+00 3.622112946970251990e+00 -7.241395371076365939e-02 -5.585738521794709685e-03 5.539811393198240848e-03 8.047892543818006535e-05 2.820947357076240181e+01 2.686050881512855540e+03 4.983532834854039528e+00
3.359787907187994804e+00 3.682869914975190451e+00 -7.151302752846137867e-02 -5.675377645815379152e-03 5.443258420460765461e-03 8.238127365853709777e-05 2.912792732697549525e+01 2.686083831512855340e+03 4.985661410988750930e+00
3.296455401096115789e+00 3.742601791296946256e+00 -7.059039299454240857e-02 -5.763318198580653570e-03 5.345155400852182916e-03 8.425870578899313215e-05 3.004717714833245523e+01 2.686116781512855141e+03 4.987852181372057103e+00
3.232101346096861061e+00 3.801291175089057450e+00 -6.964626938009674251e-02 -5.849533392546259897e-03 5.245532217502604268e-03 8.611064994553409280e-05 3.096724622640087077e+01 2.686149731512854942e+03 4.990104639392811237e+00
3.166741674187819822e+00 3.858920861303581695e+00 -6.868088160770459416e-02 -5.933996965728928659e-03 5.144419216598761398e-03 8.793654200802962398e-05 3.188815759339557232e+01 2.686182681512854742e+03 4.992418262559765729e+00
3.100392599755938949e+00 3.915473844916911084e+00 -6.769446024987253729e-02 -6.016683189706053050e-03 5.041847198140228525e-03 8.973582579206975589e-05 3.280993411680742611e+01 2.686215631512854543e+03 4.994792512487213010e+00
3.033070618654504447e+00 3.970933325219287990e+00 -6.668724152684775419e-02 -6.097566877452811375e-03 4.937847406557464326e-03 9.150795321838379982e-05 3.373259849398973387e+01 2.686248581512854344e+03 4.997226834882001256e+00
2.964792507229686791e+00 4.025282710168331057e+00 -6.565946730375180063e-02 -6.176623391014375401e-03 4.832451521194454543e-03 9.325238447979071824e-05 3.465617324670181176e+01 2.686281531512854144e+03 4.999720659532091105e+00
2.895575321293220927e+00 4.078505620806648579e+00 -6.461138508697382432e-02 -6.253828649010883568e-03 4.725691646658868560e-03 9.496858820562967349e-05 3.558068071560952461e+01 2.686314481512853945e+03 5.002273400296771477e+00
2.825436395037804083e+00 4.130585895743609903e+00 -6.354324801976195258e-02 -6.329159133972837165e-03 4.617600303042704996e-03 9.665604162362043464e-05 3.650614305474268662e+01 2.686347431512853746e+03 5.004884455098754792e+00
2.754393339891647585e+00 4.181507595701163815e+00 -6.245531487695085010e-02 -6.402591899504774496e-03 4.508210416016328499e-03 9.831423071910516491e-05 3.743258222590912254e+01 2.686380381512853546e+03 5.007553205918271466e+00
2.682464043308697921e+00 4.231255008123473438e+00 -6.134785005876216418e-02 -6.474104577274959228e-03 4.397555306799013318e-03 9.994265039162212325e-05 3.836001999306528631e+01 2.686413331512853347e+03 5.010279018789359995e+00
2.609666667490897485e+00 4.279812651850052774e+00 -6.022112358361276369e-02 -6.543675383828986489e-03 4.285668682008957411e-03 1.015408046087643609e-04 3.928847791664405520e+01 2.686446281512853147e+03 5.013061243798492939e+00
2.536019648038892349e+00 4.327165281851916845e+00 -5.907541107986638562e-02 -6.611283127225226798e-03 4.172584623395959001e-03 1.031082065572755049e-04 4.021797734783902456e+01 2.686479231512852948e+03 5.015899215085780405e+00
2.461541692527500214e+00 4.373297894030192090e+00 -5.791099377646067442e-02 -6.676907213490112895e-03 4.058337577459730609e-03 1.046443787913382579e-04 4.114853942284648980e+01 2.686512181512852749e+03 5.018792250848826519e+00
2.386251779002316997e+00 4.418195730076427630e+00 -5.672815849234390251e-02 -6.740527652891250242e-03 3.942962344957202069e-03 1.061488533780089789e-04 4.208018505706480994e+01 2.686545131512852549e+03 5.021739653349547972e+00
2.310169154393705515e+00 4.461844282393772509e+00 -5.552719762465172654e-02 -6.802125066026503721e-03 3.826494070301855645e-03 1.076211720397545043e-04 4.301293493925202682e+01 2.686578081512852350e+03 5.024740708924012367e+00
2.233313332844492738e+00 4.504229299078020610e+00 -5.430840913555617239e-02 -6.861680689727108103e-03 3.708968230858410067e-03 1.090608862940475551e-04 4.394680952564215204e+01 2.686611031512852151e+03 5.027794687995592149e+00
2.155704093947558242e+00 4.545336788957421881e+00 -5.307209653771542690e-02 -6.919176382773167301e-03 3.590420626136058783e-03 1.104675575899795168e-04 4.488182903402083923e+01 2.686643981512851951e+03 5.030900845091557549e+00
2.077361480889649670e+00 4.585153026689939182e+00 -5.181856887825540131e-02 -6.974594631419601259e-03 3.470887366883594009e-03 1.118407574418470228e-04 4.581801343776131574e+01 2.686676931512851752e+03 5.034058418863308404e+00
1.998305798497601149e+00 4.623664557916614015e+00 -5.054814072121124879e-02 -7.027918554731027792e-03 3.350404864089728558e-03 1.131800675596725887e-04 4.675538245982136232e+01 2.686709881512851553e+03 5.037266632110489084e+00
1.918557611183196343e+00 4.660858204469413124e+00 -4.926113212835685901e-02 -7.079131909723845525e-03 3.229009817891947444e-03 1.144850799766202826e-04 4.769395556670237113e+01 2.686742831512851353e+03 5.040524691809116220e+00
1.838137740782944007e+00 4.696721069631909273e+00 -4.795786863835079655e-02 -7.128219096314004390e-03 3.106739206397316194e-03 1.157553971732657713e-04 4.863375196237182507e+01 2.686775781512851154e+03 5.043831789143971456e+00
1.757067264288908692e+00 4.731240543450931924e+00 -4.663868124412515886e-02 -7.175165162068952718e-03 2.983630274418549652e-03 1.169906321986852508e-04 4.957479058215009360e+01 2.686808731512850954e+03 5.047187099545427102e+00
1.675367511466963943e+00 4.764404308097161866e+00 -4.530390636844496693e-02 -7.219955806762284704e-03 2.859720522128914380e-03 1.181904087883239564e-04 5.051709008656316513e+01 2.686841681512850755e+03 5.050589782730927624e+00
1.593060062358617524e+00 4.796200343272560396e+00 -4.395388583756493217e-02 -7.262577386729731667e-03 2.735047693639296607e-03 1.193543614786102107e-04 5.146066885516281530e+01 2.686874631512850556e+03 5.054038982751329456e+00
1.510166744662733374e+00 4.826616931662294441e+00 -4.258896685290940870e-02 -7.303016919025151835e-03 2.609649765500980656e-03 1.204821357182790252e-04 5.240554498031556108e+01 2.686907581512850356e+03 5.057533828042277690e+00
1.426709630993459044e+00 4.855642664428705402e+00 -4.120950196070297111e-02 -7.341262085375256652e-03 2.483564935137648044e-03 1.215733879763720678e-04 5.335173626096246835e+01 2.686940531512850157e+03 5.061073431480879847e+00
1.342711036010612036e+00 4.883266446744713996e+00 -3.981584901947680250e-02 -7.377301235931890515e-03 2.356831609210032017e-03 1.226277858468802890e-04 5.429926019635146872e+01 2.686973481512849958e+03 5.064656890447820636e+00
1.258193513418990550e+00 4.909477503363853579e+00 -3.840837116537876295e-02 -7.411123392820673055e-03 2.229488391916903834e-03 1.236450081499981726e-04 5.524813397974417484e+01 2.687006431512849758e+03 5.068283286895177042e+00
1.173179852832917813e+00 4.934265384224019613e+00 -3.698743677521280221e-02 -7.442718253484976142e-03 2.101574073235852429e-03 1.246247450299581283e-04 5.619837449209934022e+01 2.687039381512849559e+03 5.071951687420107824e+00
1.087693076502504352e+00 4.957619970081836414e+00 -3.555341942713503151e-02 -7.472076193824173096e-03 1.973127617107474797e-03 1.255666980494155494e-04 5.714999829573533674e+01 2.687072331512849360e+03 5.075661143344644799e+00
1.001756435898142339e+00 4.979531478174354042e+00 -3.410669785893409578e-02 -7.499188271125240696e-03 1.844188149566608308e-03 1.264705802803559390e-04 5.810302162797361802e+01 2.687105281512849160e+03 5.079410690801784867e+00
9.153934081497085984e-01 4.999990467904697589e+00 -3.264765592382258552e-02 -7.524046226786787646e-03 1.714794946824126217e-03 1.273361163914954832e-04 5.905746039476628795e+01 2.687138231512848961e+03 5.083199350828087937e+00
8.286276923371854730e-01 5.018987846548027321e+00 -3.117668254366914513e-02 -7.546642488834721940e-03 1.584987423303036227e-03 1.281630427321502150e-04 6.001333016430979939e+01 2.687171181512848761e+03 5.087026129462996593e+00
7.414832056293412244e-01 5.036514874974109546e+00 -2.969417165959983146e-02 -7.566970174228723582e-03 1.454805119632489666e-03 1.289511074125460673e-04 6.097064616064805165e+01 2.687204131512848562e+03 5.090890017855068450e+00
6.539840792671877123e-01 5.052563173382572437e+00 -2.820052217989775512e-02 -7.585023090958905971e-03 1.324287690603282840e-03 1.297000703805472916e-04 6.192942325726736641e+01 2.687237081512848363e+03 5.094789992375340582e+00
5.661546543891448069e-01 5.067124727046744326e+00 -2.669613792513326686e-02 -7.600795739931952982e-03 1.193474893088649399e-03 1.304097034947783863e-04 6.288967597068677406e+01 2.687270031512848163e+03 5.098725014738012540e+00
4.780194776947772062e-01 5.080191892061891146e+00 -2.518142757045540442e-02 -7.614283316646188772e-03 1.062406573933923071e-03 1.310797905941185561e-04 6.385141845404645267e+01 2.687302981512847964e+03 5.102694032128661128e+00
3.896032969441465821e-01 5.091757401093391699e+00 -2.365680458497778846e-02 -7.625481712655090248e-03 9.311226578187986125e-04 1.317101275635459057e-04 6.481466449069796454e+01 2.687335931512847765e+03 5.106695977340169890e+00
3.009310562899410457e-01 5.101814369120348580e+00 -2.212268716819379769e-02 -7.634387516818753015e-03 7.996631350959157274e-04 1.323005223963134261e-04 6.577942748779940985e+01 2.687368881512847565e+03 5.110729768916585591e+00
2.120278914395415659e-01 5.110356299169864336e+00 -2.057949818335536377e-02 -7.640998016342957777e-03 6.680680496093647537e-04 1.328507952524356575e-04 6.674572046991920615e+01 2.687401831512847366e+03 5.114794311305088215e+00
1.229191246444766294e-01 5.117377088037144972e+00 -1.902766508775401849e-02 -7.645311197605511068e-03 5.363774864969759418e-04 1.333607785134702261e-04 6.771355607265243748e+01 2.687434781512847167e+03 5.118888495016235218e+00
3.363025951467491642e-02 5.122871031986360180e+00 -1.746761985984225315e-02 -7.647325746769615719e-03 4.046315599799874788e-04 1.338303168335752290e-04 6.868294653625336821e+01 2.687467731512846967e+03 5.123011196792719879e+00
-5.581302434485350961e-02 5.126832832427091091e+00 -1.589979892313562668e-02 -7.647041050184087176e-03 2.728704011438619239e-04 1.342592671868300506e-04 6.965390369928800851e+01 2.687500681512846768e+03 5.127161279786770720e+00
-1.453848768771420219e-01 5.129257601561015179e+00 -1.432464306683917110e-02 -7.644457194570253473e-03 1.411341457139927459e-04 1.346474989108016964e-04 7.062643899231134981e+01 2.687533631512846569e+03 5.131337593746392756e+00
-2.350592832983676994e-01 5.130140867993325138e+00 -1.274259736314105849e-02 -7.639574966995571828e-03 9.462921829935314055e-06 1.349948937463460712e-04 7.160056343157285141e+01 2.687566581512846369e+03 5.135538975210645063e+00
-3.248100700068016211e-01 5.129478582303241829e+00 -1.115411108112225255e-02 -7.632395854633854289e-03 -1.221031621779877611e-04 1.353013458736311385e-04 7.257628761275518059e+01 2.687599531512846170e+03 5.139764247714041723e+00
-4.146109106774665265e-01 5.127267122567852553e+00 -9.559637597230006070e-03 -7.622922044312273326e-03 -2.535240300060781688e-04 1.355667619443700614e-04 7.355362170475052608e+01 2.687632481512845970e+03 5.144012222000355017e+00
-5.044353325441153224e-01 5.123503299833319424e+00 -7.959634302267253048e-03 -7.611156421845225416e-03 -3.847596495849001184e-04 1.357910611102568167e-04 7.453257544347863472e+01 2.687665431512845771e+03 5.148281696245848416e+00
-5.942567228699587867e-01 5.118184363527399583e+00 -6.354562504852671184e-03 -7.597102571155292007e-03 -5.157700452734076662e-04 1.359741750475924383e-04 7.551315812575236919e+01 2.687698381512845572e+03 5.152571456292201368e+00
-6.840483356084884337e-01 5.111308006807097293e+00 -4.744887331307164578e-03 -7.580764773181535542e-03 -6.465153100359553092e-04 1.361160479780977410e-04 7.649537860319460947e+01 2.687731331512845372e+03 5.156880275889180965e+00
